id,tenant_id,role_code,view_code,can_read,can_create,can_update,can_delete,can_export,is_system,seed_type,created_at,created_by,updated_at,updated_by
NX01RVEW0000272,{{TENANT_ID}},LOGISTICS,NX02_PR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000273,{{TENANT_ID}},HR,NX02_PR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000274,{{TENANT_ID}},ADMIN,NX02_TI,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000275,{{TENANT_ID}},PURCHASING,NX02_TI,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000276,{{TENANT_ID}},SALES,NX02_TI,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000277,{{TENANT_ID}},WAREHOUSE,NX02_TI,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000278,{{TENANT_ID}},FINANCE,NX02_TI,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000279,{{TENANT_ID}},LOGISTICS,NX02_TI,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000280,{{TENANT_ID}},HR,NX02_TI,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000281,{{TENANT_ID}},ADMIN,NX02_WARRANTY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000282,{{TENANT_ID}},PURCHASING,NX02_WARRANTY,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000283,{{TENANT_ID}},SALES,NX02_WARRANTY,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000284,{{TENANT_ID}},WAREHOUSE,NX02_WARRANTY,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000285,{{TENANT_ID}},FINANCE,NX02_WARRANTY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000286,{{TENANT_ID}},LOGISTICS,NX02_WARRANTY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000287,{{TENANT_ID}},HR,NX02_WARRANTY,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000288,{{TENANT_ID}},ADMIN,NX02_PARTNER_EVAL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000289,{{TENANT_ID}},PURCHASING,NX02_PARTNER_EVAL,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000290,{{TENANT_ID}},SALES,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000291,{{TENANT_ID}},WAREHOUSE,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000292,{{TENANT_ID}},FINANCE,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000293,{{TENANT_ID}},LOGISTICS,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000294,{{TENANT_ID}},HR,NX02_PARTNER_EVAL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000295,{{TENANT_ID}},ADMIN,NX02_STOCK_SETTING,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000296,{{TENANT_ID}},PURCHASING,NX02_STOCK_SETTING,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000297,{{TENANT_ID}},SALES,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000298,{{TENANT_ID}},WAREHOUSE,NX02_STOCK_SETTING,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000299,{{TENANT_ID}},FINANCE,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000300,{{TENANT_ID}},LOGISTICS,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000301,{{TENANT_ID}},HR,NX02_STOCK_SETTING,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000302,{{TENANT_ID}},ADMIN,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000303,{{TENANT_ID}},PURCHASING,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000304,{{TENANT_ID}},SALES,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000305,{{TENANT_ID}},WAREHOUSE,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000306,{{TENANT_ID}},FINANCE,NX03_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000307,{{TENANT_ID}},LOGISTICS,NX03_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000308,{{TENANT_ID}},HR,NX03_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000309,{{TENANT_ID}},ADMIN,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000310,{{TENANT_ID}},PURCHASING,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000311,{{TENANT_ID}},SALES,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000312,{{TENANT_ID}},WAREHOUSE,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000313,{{TENANT_ID}},FINANCE,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000314,{{TENANT_ID}},LOGISTICS,NX03_BALANCE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000315,{{TENANT_ID}},HR,NX03_BALANCE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000316,{{TENANT_ID}},ADMIN,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000317,{{TENANT_ID}},PURCHASING,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000318,{{TENANT_ID}},SALES,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000319,{{TENANT_ID}},WAREHOUSE,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000320,{{TENANT_ID}},FINANCE,NX03_LEDGER,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000321,{{TENANT_ID}},LOGISTICS,NX03_LEDGER,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000322,{{TENANT_ID}},HR,NX03_LEDGER,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000323,{{TENANT_ID}},ADMIN,NX03_INIT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000324,{{TENANT_ID}},PURCHASING,NX03_INIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000325,{{TENANT_ID}},SALES,NX03_INIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000326,{{TENANT_ID}},WAREHOUSE,NX03_INIT,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000327,{{TENANT_ID}},FINANCE,NX03_INIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000328,{{TENANT_ID}},LOGISTICS,NX03_INIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000329,{{TENANT_ID}},HR,NX03_INIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000330,{{TENANT_ID}},ADMIN,NX03_STOCK_TAKE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000331,{{TENANT_ID}},PURCHASING,NX03_STOCK_TAKE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000332,{{TENANT_ID}},SALES,NX03_STOCK_TAKE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000333,{{TENANT_ID}},WAREHOUSE,NX03_STOCK_TAKE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000334,{{TENANT_ID}},FINANCE,NX03_STOCK_TAKE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000335,{{TENANT_ID}},LOGISTICS,NX03_STOCK_TAKE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000336,{{TENANT_ID}},HR,NX03_STOCK_TAKE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000337,{{TENANT_ID}},ADMIN,NX03_TRANSFER,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000338,{{TENANT_ID}},PURCHASING,NX03_TRANSFER,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000339,{{TENANT_ID}},SALES,NX03_TRANSFER,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000340,{{TENANT_ID}},WAREHOUSE,NX03_TRANSFER,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000341,{{TENANT_ID}},FINANCE,NX03_TRANSFER,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000342,{{TENANT_ID}},LOGISTICS,NX03_TRANSFER,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000343,{{TENANT_ID}},HR,NX03_TRANSFER,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000344,{{TENANT_ID}},ADMIN,NX03_SHORTAGE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000345,{{TENANT_ID}},PURCHASING,NX03_SHORTAGE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000346,{{TENANT_ID}},SALES,NX03_SHORTAGE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000347,{{TENANT_ID}},WAREHOUSE,NX03_SHORTAGE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000348,{{TENANT_ID}},FINANCE,NX03_SHORTAGE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000349,{{TENANT_ID}},LOGISTICS,NX03_SHORTAGE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000350,{{TENANT_ID}},HR,NX03_SHORTAGE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000351,{{TENANT_ID}},ADMIN,NX03_AUTO_REPLENISH,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000352,{{TENANT_ID}},PURCHASING,NX03_AUTO_REPLENISH,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000353,{{TENANT_ID}},SALES,NX03_AUTO_REPLENISH,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000354,{{TENANT_ID}},WAREHOUSE,NX03_AUTO_REPLENISH,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000355,{{TENANT_ID}},FINANCE,NX03_AUTO_REPLENISH,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000356,{{TENANT_ID}},LOGISTICS,NX03_AUTO_REPLENISH,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000357,{{TENANT_ID}},HR,NX03_AUTO_REPLENISH,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000358,{{TENANT_ID}},ADMIN,NX03_PK,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000359,{{TENANT_ID}},PURCHASING,NX03_PK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000360,{{TENANT_ID}},SALES,NX03_PK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000361,{{TENANT_ID}},WAREHOUSE,NX03_PK,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000362,{{TENANT_ID}},FINANCE,NX03_PK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000363,{{TENANT_ID}},LOGISTICS,NX03_PK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000364,{{TENANT_ID}},HR,NX03_PK,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000365,{{TENANT_ID}},ADMIN,NX03_PL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000366,{{TENANT_ID}},PURCHASING,NX03_PL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000367,{{TENANT_ID}},SALES,NX03_PL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000368,{{TENANT_ID}},WAREHOUSE,NX03_PL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000369,{{TENANT_ID}},FINANCE,NX03_PL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000370,{{TENANT_ID}},LOGISTICS,NX03_PL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000371,{{TENANT_ID}},HR,NX03_PL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000372,{{TENANT_ID}},ADMIN,NX03_PARCEL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000373,{{TENANT_ID}},PURCHASING,NX03_PARCEL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000374,{{TENANT_ID}},SALES,NX03_PARCEL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000375,{{TENANT_ID}},WAREHOUSE,NX03_PARCEL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000376,{{TENANT_ID}},FINANCE,NX03_PARCEL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000377,{{TENANT_ID}},LOGISTICS,NX03_PARCEL,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000378,{{TENANT_ID}},HR,NX03_PARCEL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000379,{{TENANT_ID}},ADMIN,NX03_LOCATION_MGMT,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000380,{{TENANT_ID}},PURCHASING,NX03_LOCATION_MGMT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000381,{{TENANT_ID}},SALES,NX03_LOCATION_MGMT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000382,{{TENANT_ID}},WAREHOUSE,NX03_LOCATION_MGMT,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000383,{{TENANT_ID}},FINANCE,NX03_LOCATION_MGMT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000384,{{TENANT_ID}},LOGISTICS,NX03_LOCATION_MGMT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000385,{{TENANT_ID}},HR,NX03_LOCATION_MGMT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000386,{{TENANT_ID}},ADMIN,NX04_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000387,{{TENANT_ID}},PURCHASING,NX04_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000388,{{TENANT_ID}},SALES,NX04_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000389,{{TENANT_ID}},WAREHOUSE,NX04_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000390,{{TENANT_ID}},FINANCE,NX04_DASHBOARD,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000391,{{TENANT_ID}},LOGISTICS,NX04_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000392,{{TENANT_ID}},HR,NX04_DASHBOARD,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000393,{{TENANT_ID}},ADMIN,NX04_QUOTE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000394,{{TENANT_ID}},PURCHASING,NX04_QUOTE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000395,{{TENANT_ID}},SALES,NX04_QUOTE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000396,{{TENANT_ID}},WAREHOUSE,NX04_QUOTE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000397,{{TENANT_ID}},FINANCE,NX04_QUOTE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000398,{{TENANT_ID}},LOGISTICS,NX04_QUOTE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000399,{{TENANT_ID}},HR,NX04_QUOTE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000400,{{TENANT_ID}},ADMIN,NX04_SO,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000401,{{TENANT_ID}},PURCHASING,NX04_SO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000402,{{TENANT_ID}},SALES,NX04_SO,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000403,{{TENANT_ID}},WAREHOUSE,NX04_SO,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000404,{{TENANT_ID}},FINANCE,NX04_SO,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000405,{{TENANT_ID}},LOGISTICS,NX04_SO,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000406,{{TENANT_ID}},HR,NX04_SO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000407,{{TENANT_ID}},ADMIN,NX04_SR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000408,{{TENANT_ID}},PURCHASING,NX04_SR,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
NX01RVEW0000409,{{TENANT_ID}},SALES,NX04_SR,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ALL,NOW(),NX01USER0000001,NOW(),NX01USER0000001
